Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,RelationshipSatisfaction,StockOptionLevel,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsSinceLastPromotion,salary_growth_rate,bonus_month_ratio,overtime_month_ratio,avg_bonus_pct,career_stagnation_index,promotion_velocity,role_stagnation_ratio,manager_stability_ratio,training_intensity
55,No,Travel_Frequently,Research & Development,18,4,3,3,2,Healthcare Representative,2,Married,6385,3,14,4,2,3,3,8,6,0.17344087705559907,0.2916666666666667,0.75,1.5157703619910892,2.0,1.1428571428571428,0.7777777777777778,0.7777777777777778,0.3333333333333333
41,No,Non-Travel,Research & Development,7,1,2,1,5,Research Director,3,Divorced,19973,1,22,2,2,3,3,21,5,0.09660441596154806,0.3333333333333333,0.125,5.101504213096843,10.5,3.5,0.7272727272727273,0.45454545454545453,0.13636363636363635
38,No,Travel_Rarely,Sales,3,4,2,3,2,Sales Executive,4,Single,6861,8,12,3,0,1,3,1,0,0.0935665354904533,0.25,0.5416666666666666,1.637829941728983,0.1111111111111111,1.0,0.0,0.0,0.5
26,Yes,Non-Travel,Sales,29,2,2,1,2,Sales Executive,1,Single,4969,8,18,4,0,6,3,2,2,0.14887703763332671,0.2916666666666667,0.20833333333333334,1.605756484019022,0.2222222222222222,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.0
52,Yes,Travel_Rarely,Sales,2,1,1,1,5,Manager,4,Married,19845,1,15,4,1,3,3,32,6,0.1039440665154951,0.25,0.125,1.0640469364850387,16.0,4.571428571428571,0.42424242424242425,0.2727272727272727,0.09090909090909091
44,No,Travel_Rarely,Sales,28,3,4,4,4,Sales Executive,4,Married,13320,3,18,3,1,2,3,12,11,0.10778453453453457,0.25,0.6666666666666666,1.4823751507692713,3.0,1.0,0.8461538461538461,0.8461538461538461,0.15384615384615385
50,No,Non-Travel,Sales,1,3,4,3,2,Sales Executive,3,Married,6347,0,12,1,1,3,3,18,0,0.11074208287379866,0.25,0.125,1.110878230486556,18.0,18.0,0.3684210526315789,0.6842105263157895,0.15789473684210525
36,Yes,Travel_Rarely,Research & Development,16,4,3,4,1,Laboratory Technician,1,Single,2743,1,16,3,0,1,3,17,15,0.1779001093693037,0.2916666666666667,0.20833333333333334,2.329653608025818,8.5,1.0625,0.7222222222222222,0.7777777777777778,0.05555555555555555
39,No,Travel_Frequently,Research & Development,22,3,4,3,3,Manufacturing Director,1,Single,10880,1,13,3,0,2,3,21,2,0.10832812500000005,0.3333333333333333,0.7916666666666666,3.2074328862564823,10.5,7.0,0.2727272727272727,0.36363636363636365,0.09090909090909091
33,No,Non-Travel,Sales,8,1,2,2,1,Sales Representative,4,Single,2342,0,19,4,0,2,2,2,2,0.15896242527754054,0.25,0.16666666666666666,2.033076525470709,2.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
45,No,Travel_Rarely,Sales,11,2,4,3,4,Manager,4,Married,17650,3,13,2,1,4,4,9,1,0.1589796033994335,0.2916666666666667,0.125,2.933403645988465,2.25,4.5,0.3,0.1,0.4
32,No,Non-Travel,Research & Development,29,4,4,3,1,Laboratory Technician,3,Single,4025,9,12,2,0,2,3,8,7,0.05752546583850931,0.3333333333333333,0.08333333333333333,2.4880259041346777,0.8,1.0,0.7777777777777778,0.7777777777777778,0.2222222222222222
34,No,Travel_Rarely,Sales,1,4,2,4,2,Sales Executive,4,Divorced,9725,0,11,4,1,2,2,15,0,0.07249665809768645,0.25,0.2916666666666667,2.379102944965622,15.0,15.0,0.0625,0.5625,0.125
59,No,Travel_Rarely,Sales,1,2,2,3,3,Manager,4,Married,11904,3,14,3,1,1,1,6,0,0.13016297043010747,0.3333333333333333,0.7916666666666666,3.1408357430436116,1.5,6.0,0.5714285714285714,0.5714285714285714,0.14285714285714285
45,No,Travel_Rarely,Human Resources,24,4,2,3,1,Human Resources,2,Single,2177,1,16,1,0,3,3,6,0,0.13005971520440968,0.25,0.08333333333333333,1.02591816428779,3.0,6.0,0.42857142857142855,0.5714285714285714,0.42857142857142855
53,No,Travel_Frequently,Sales,2,3,3,2,3,Sales Executive,2,Married,7525,2,12,1,1,2,3,15,6,0.15395481727574753,0.25,0.08333333333333333,1.9500276191764303,5.0,2.142857142857143,0.4375,0.75,0.125
36,Yes,Travel_Rarely,Research & Development,15,3,1,3,2,Laboratory Technician,3,Divorced,4834,7,14,2,1,3,2,1,0,0.10192594124948284,0.20833333333333334,0.20833333333333334,1.8453738505952535,0.125,1.0,0.0,0.0,1.5
26,Yes,Travel_Frequently,Research & Development,2,3,1,3,1,Research Scientist,1,Married,2042,6,14,2,1,2,3,3,1,0.1704750244857983,0.20833333333333334,0.7083333333333334,1.4367966546089743,0.42857142857142855,1.5,0.5,0.5,0.5
34,No,Travel_Rarely,Sales,10,4,3,3,1,Sales Representative,3,Married,2220,1,19,4,1,2,3,1,0,0.1793198198198199,0.3333333333333333,0.7916666666666666,2.5426532680847767,0.5,1.0,0.5,0.0,1.0
28,No,Travel_Rarely,Sales,10,1,4,3,1,Sales Representative,2,Married,1052,1,22,2,0,5,3,1,0,0.1501330798479088,0.3333333333333333,0.0,6.711874686928551,0.5,1.0,0.0,0.0,2.5
38,No,Travel_Frequently,Research & Development,3,4,3,3,1,Research Scientist,3,Married,2821,3,16,1,1,2,3,2,2,0.11304501949663243,0.3333333333333333,0.125,2.1716671603684423,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
50,No,Travel_Rarely,Research & Development,2,4,2,3,5,Research Director,3,Married,19237,2,11,4,1,2,2,8,7,0.10571034984664965,0.2916666666666667,0.7916666666666666,1.7198974841315586,2.6666666666666665,1.0,0.1111111111111111,0.7777777777777778,0.2222222222222222
37,No,Travel_Rarely,Research & Development,3,3,4,3,2,Healthcare Representative,2,Single,4107,3,15,1,0,3,2,4,0,0.07018018018018007,0.25,0.08333333333333333,2.382936943810209,1.0,4.0,0.6,0.2,0.6
40,No,Travel_Rarely,Sales,26,3,3,3,2,Sales Executive,1,Married,8396,1,14,2,1,3,2,7,7,0.09241900905192958,0.25,0.041666666666666664,1.4140629296067952,3.5,0.875,0.875,0.625,0.375
26,No,Travel_Frequently,Research & Development,1,1,1,2,1,Research Scientist,3,Divorced,2007,1,13,3,2,5,3,5,1,0.17607872446437461,0.25,0.08333333333333333,2.098115292413125,2.5,2.5,0.5,0.5,0.8333333333333334
46,No,Travel_Rarely,Research & Development,1,4,4,3,5,Research Director,4,Divorced,19627,9,17,4,2,0,3,2,2,0.06991287512100679,0.2916666666666667,0.08333333333333333,2.3571572893609583,0.2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0
54,No,Travel_Rarely,Sales,2,4,3,2,3,Sales Executive,3,Married,10686,6,11,2,1,4,3,9,7,0.09371701291409312,0.20833333333333334,0.0,1.3534954971924387,1.2857142857142858,1.125,0.4,0.0,0.4
56,No,Travel_Frequently,Research & Development,9,3,1,3,1,Research Scientist,3,Married,2942,2,19,2,1,4,3,5,0,0.17505098572399727,0.2916666666666667,0.08333333333333333,1.8003511180337388,1.6666666666666667,5.0,0.6666666666666666,0.5,0.6666666666666666
36,No,Travel_Rarely,Research & Development,12,5,4,2,3,Manufacturing Director,4,Single,8858,0,11,2,0,2,2,14,7,0.1316493565138857,0.20833333333333334,0.0,0.9975217333537691,14.0,1.75,0.5333333333333333,0.5333333333333333,0.13333333333333333
55,No,Non-Travel,Research & Development,2,1,3,2,4,Manager,1,Single,16756,7,15,2,0,3,4,9,6,0.0533015039388875,0.25,0.125,1.9044106771705034,1.125,1.2857142857142858,0.7,0.2,0.3
43,No,Travel_Rarely,Sales,25,3,3,2,3,Sales Executive,4,Divorced,10798,5,13,3,1,5,3,1,0,0.10569642526393772,0.2916666666666667,0.08333333333333333,2.9573614579886733,0.16666666666666666,1.0,0.0,0.0,2.5
20,Yes,Travel_Frequently,Sales,9,3,4,3,1,Sales Representative,4,Single,2323,1,14,2,0,3,3,2,0,0.17359018510546706,0.20833333333333334,0.5833333333333334,1.2162457936608777,1.0,2.0,0.6666666666666666,0.6666666666666666,1.0
21,Yes,Travel_Rarely,Research & Development,10,3,3,2,1,Laboratory Technician,1,Single,1416,1,13,1,0,6,2,1,1,0.06641242937853105,0.25,0.08333333333333333,1.208840757594477,0.5,0.5,0.0,0.0,3.0
46,No,Travel_Rarely,Research & Development,8,4,4,2,2,Research Scientist,1,Divorced,4615,8,23,1,3,2,3,16,1,0.16050054171180933,0.3333333333333333,0.7916666666666666,6.997842408768583,1.7777777777777777,8.0,0.7647058823529411,0.4117647058823529,0.11764705882352941
51,Yes,Travel_Rarely,Research & Development,4,4,1,3,1,Research Scientist,3,Married,2461,9,12,3,3,2,4,10,2,0.08393336042259242,0.25,0.75,1.8251224953554117,1.0,3.3333333333333335,0.0,0.6363636363636364,0.18181818181818182
28,Yes,Non-Travel,Research & Development,24,2,2,2,3,Healthcare Representative,1,Single,8722,1,12,1,0,2,2,10,1,0.055433386837881196,0.2916666666666667,0.125,2.1132861692666776,5.0,5.0,0.6363636363636364,0.8181818181818182,0.18181818181818182
26,No,Travel_Rarely,Research & Development,1,2,1,2,1,Laboratory Technician,1,Married,3955,1,16,1,2,2,3,5,1,0.09371934260429832,0.25,0.08333333333333333,1.9929872739612542,2.5,2.5,0.5,0.5,0.3333333333333333
30,No,Travel_Rarely,Research & Development,20,3,3,3,2,Manufacturing Director,1,Married,9957,0,15,3,1,1,2,6,0,0.08592447524354718,0.3333333333333333,0.20833333333333334,1.3637177323271423,6.0,6.0,0.2857142857142857,0.2857142857142857,0.14285714285714285
41,No,Travel_Rarely,Research & Development,7,2,2,4,1,Research Scientist,3,Married,3376,1,13,3,0,3,3,10,0,0.173696682464455,0.25,0.16666666666666666,1.8616109087201163,5.0,10.0,0.5454545454545454,0.7272727272727273,0.2727272727272727
38,No,Travel_Rarely,Research & Development,17,1,3,2,3,Healthcare Representative,3,Married,8823,0,18,1,1,4,2,19,1,0.15825456194038318,0.25,0.041666666666666664,1.6968756167448726,19.0,9.5,0.45,0.45,0.2
40,No,Travel_Rarely,Research & Development,20,4,1,3,3,Healthcare Representative,4,Married,10322,4,20,4,1,6,3,11,11,0.16164212361945354,0.3333333333333333,0.08333333333333333,5.6799344366192175,2.2,0.9166666666666666,0.8333333333333334,0.08333333333333333,0.5
27,No,Non-Travel,Research & Development,8,5,1,1,1,Laboratory Technician,3,Married,4621,1,19,4,3,4,3,3,1,0.08986799394070542,0.2916666666666667,0.0,1.979604856036323,1.5,1.5,0.5,0.5,1.0
55,No,Travel_Frequently,Research & Development,2,1,4,3,3,Manufacturing Director,2,Married,10976,3,18,2,1,4,3,3,1,0.11192693148688049,0.2916666666666667,0.16666666666666666,2.2730714765659754,0.75,1.5,0.5,0.5,1.0
28,No,Travel_Rarely,Research & Development,10,3,3,3,2,Research Scientist,3,Single,3660,3,13,4,0,4,4,8,1,0.1389726775956285,0.20833333333333334,0.08333333333333333,1.8740590106753323,2.0,4.0,0.7777777777777778,0.7777777777777778,0.4444444444444444
44,Yes,Travel_Rarely,Human Resources,1,2,2,2,3,Human Resources,1,Married,10482,9,14,4,1,1,3,20,3,0.16515168860904414,0.25,0.125,1.8216413907971931,2.0,5.0,0.2857142857142857,0.2857142857142857,0.047619047619047616
33,No,Travel_Rarely,Research & Development,5,3,4,2,3,Healthcare Representative,4,Divorced,7119,4,15,3,1,2,3,3,1,0.07194128388818649,0.2916666666666667,0.08333333333333333,1.6105372939710219,0.6,1.5,0.5,0.5,0.5
35,Yes,Travel_Rarely,Sales,4,3,4,3,3,Sales Executive,1,Single,9582,0,22,1,0,2,3,8,4,0.07531099979127523,0.3333333333333333,0.875,4.064325176857191,8.0,1.6,0.7777777777777778,0.7777777777777778,0.2222222222222222
33,Yes,Travel_Frequently,Research & Development,29,4,1,2,2,Research Scientist,3,Single,4508,1,22,2,0,4,3,13,3,0.16289707187222718,0.3333333333333333,0.08333333333333333,4.46455795822638,6.5,3.25,0.5,0.5714285714285714,0.2857142857142857
28,No,Travel_Rarely,Research & Development,15,2,1,3,1,Laboratory Technician,3,Divorced,2207,1,16,4,1,5,2,4,2,0.13954236520163107,0.3333333333333333,0.08333333333333333,1.7656472475118086,2.0,1.3333333333333333,0.4,0.4,1.0
34,No,Travel_Frequently,Research & Development,3,1,1,3,2,Healthcare Representative,4,Single,7756,0,17,3,0,1,2,6,0,0.07948942753996911,0.2916666666666667,0.0,1.4359036042984725,6.0,6.0,0.2857142857142857,0.5714285714285714,0.14285714285714285
37,No,Travel_Rarely,Sales,10,4,4,2,2,Sales Executive,4,Divorced,6694,2,14,3,3,5,3,1,0,0.1574738571855393,0.2916666666666667,0.6666666666666666,2.19046094769018,0.3333333333333333,1.0,0.0,0.0,2.5
25,Yes,Travel_Rarely,Research & Development,4,1,4,3,1,Laboratory Technician,4,Married,3691,1,15,2,1,3,4,7,5,0.16068274180438905,0.2916666666666667,0.8333333333333334,1.5452491325278068,3.5,1.1666666666666667,0.875,0.75,0.375
26,Yes,Travel_Rarely,Research & Development,21,3,1,3,1,Laboratory Technician,3,Divorced,2377,1,20,3,1,0,2,1,0,0.10363483382414815,0.3333333333333333,0.041666666666666664,5.731743574770248,0.5,1.0,0.5,0.0,0.0
33,Yes,Travel_Rarely,Research & Development,25,3,1,2,1,Research Scientist,2,Single,2313,4,20,2,0,0,3,2,2,0.16939472546476436,0.3333333333333333,0.6666666666666666,6.522101607407747,0.4,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0
42,No,Travel_Rarely,Research & Development,2,2,4,3,4,Manager,1,Married,17665,0,17,4,1,3,3,22,13,0.14642796490234936,0.2916666666666667,0.125,1.9610711916796444,22.0,1.5714285714285714,0.2608695652173913,0.30434782608695654,0.13043478260869565
28,Yes,Travel_Frequently,Research & Development,1,3,1,2,1,Laboratory Technician,2,Divorced,2596,1,15,1,2,2,3,1,0,0.16219953775038526,0.25,0.041666666666666664,2.4347336742808476,0.5,1.0,0.0,0.0,1.0
50,Yes,Travel_Frequently,Sales,1,4,4,3,2,Sales Executive,3,Single,4728,3,14,4,0,4,3,0,0,0.08810490693739433,0.25,0.7083333333333334,1.6893625699244506,0.0,0.0,0.0,0.0,4.0
33,No,Travel_Frequently,Sales,7,3,4,3,2,Sales Executive,2,Married,4302,0,17,3,1,3,3,3,0,0.13068340306834025,0.25,0.125,1.5489189144272157,3.0,3.0,0.5,0.5,0.75
34,No,Non-Travel,Research & Development,3,4,3,2,1,Research Scientist,4,Married,2979,3,17,4,3,2,3,0,0,0.13213494461228603,0.25,0.08333333333333333,1.1658122405421096,0.0,0.0,0.0,0.0,2.0
48,No,Non-Travel,Research & Development,1,4,1,4,4,Manager,4,Single,16885,2,22,3,0,3,2,5,2,0.05546402132069875,0.3333333333333333,0.16666666666666666,6.39517977422458,1.6666666666666667,1.6666666666666667,0.6666666666666666,0.16666666666666666,0.5
45,No,Non-Travel,Sales,9,4,2,2,2,Sales Executive,3,Married,5593,1,13,4,1,2,3,15,4,0.06151796888968348,0.25,0.08333333333333333,2.2536826503040173,7.5,3.0,0.625,0.75,0.125
52,No,Travel_Rarely,Research & Development,7,4,2,3,3,Healthcare Representative,2,Single,10445,7,19,4,0,4,3,8,4,0.07885303973192923,0.25,0.125,2.1186157308358107,1.0,1.6,0.6666666666666666,0.0,0.4444444444444444
38,No,Travel_Rarely,Sales,10,4,3,2,3,Sales Executive,3,Divorced,8740,0,14,2,2,2,3,8,2,0.17039702517162478,0.2916666666666667,0.7083333333333334,1.3082738555569087,8.0,2.6666666666666665,0.7777777777777778,0.7777777777777778,0.2222222222222222
29,No,Travel_Rarely,Research & Development,28,4,3,3,1,Research Scientist,4,Divorced,2514,4,22,1,1,1,3,7,1,0.08770883054892602,0.3333333333333333,0.08333333333333333,4.651233445648398,1.4,3.5,0.625,0.875,0.125
28,No,Travel_Rarely,Research & Development,3,3,4,3,3,Manufacturing Director,2,Divorced,7655,0,17,2,3,3,2,9,1,0.05388765512736776,0.2916666666666667,0.08333333333333333,1.3175456677326733,9.0,4.5,0.7,0.7,0.3
46,No,Travel_Rarely,Sales,3,1,1,3,4,Manager,3,Married,17465,3,12,4,1,3,3,12,4,0.11085256226739197,0.3333333333333333,0.041666666666666664,3.053102793541224,3.0,2.4,0.6923076923076923,0.6923076923076923,0.23076923076923078
38,No,Travel_Rarely,Sales,2,2,4,3,3,Sales Executive,2,Single,7351,7,16,3,0,2,3,1,0,0.12171541286899736,0.2916666666666667,0.08333333333333333,2.629342595654396,0.125,1.0,0.0,0.0,1.0
43,No,Travel_Frequently,Research & Development,27,3,3,3,3,Manufacturing Director,1,Married,10820,8,11,3,1,1,3,8,0,0.10904621072088717,0.2916666666666667,0.125,2.528230533500713,0.8888888888888888,8.0,0.7777777777777778,0.1111111111111111,0.1111111111111111
39,Yes,Travel_Frequently,Research & Development,2,3,1,3,4,Healthcare Representative,4,Divorced,12169,7,11,4,3,4,3,18,11,0.1415029994247679,0.20833333333333334,0.08333333333333333,1.0383165114396289,2.25,1.5,0.3684210526315789,0.2631578947368421,0.21052631578947367
40,No,Travel_Rarely,Research & Development,14,3,3,2,5,Research Director,3,Single,19626,1,14,1,0,2,4,20,4,0.07792316315092224,0.20833333333333334,0.125,2.059184204925196,10.0,4.0,0.3333333333333333,0.42857142857142855,0.09523809523809523
21,No,Travel_Rarely,Research & Development,1,1,4,2,1,Research Scientist,2,Single,2070,1,11,3,0,6,4,2,2,0.12833333333333338,0.25,0.5833333333333334,1.9560272206042344,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.0
39,No,Non-Travel,Research & Development,9,3,3,3,2,Laboratory Technician,2,Single,6782,9,15,3,0,2,2,5,0,0.11246092598053672,0.08333333333333333,0.08333333333333333,0.6652230287876426,0.5,5.0,0.6666666666666666,0.5,0.3333333333333333
36,No,Non-Travel,Research & Development,18,4,1,3,2,Manufacturing Director,4,Single,7779,2,20,1,0,0,3,11,0,0.12378069160560476,0.3333333333333333,0.125,3.7689252818704078,3.6666666666666665,11.0,0.75,0.75,0.0
31,No,Travel_Frequently,Sales,20,3,3,4,1,Sales Representative,4,Married,2791,0,12,1,1,4,3,2,2,0.1055858115370835,0.20833333333333334,0.041666666666666664,1.9965579882523206,2.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.3333333333333333
28,No,Travel_Rarely,Research & Development,2,1,1,2,1,Research Scientist,2,Married,3201,0,17,1,0,2,1,5,0,0.0797688222430491,0.3333333333333333,0.041666666666666664,1.9850179452389716,5.0,5.0,0.5,0.6666666666666666,0.3333333333333333
35,No,Travel_Frequently,Sales,11,2,4,3,2,Sales Executive,4,Divorced,4968,1,11,4,1,3,3,5,0,0.12581521739130438,0.2916666666666667,0.2916666666666667,1.4472150582295762,2.5,5.0,0.3333333333333333,0.3333333333333333,0.5
49,No,Travel_Rarely,Sales,8,4,4,2,4,Sales Executive,2,Married,13120,6,17,2,1,3,3,9,2,0.1190114329268293,0.25,0.08333333333333333,1.4272107585832814,1.2857142857142858,3.0,0.8,0.3,0.3
34,No,Travel_Frequently,Research & Development,2,2,4,3,2,Manufacturing Director,3,Single,4033,2,11,4,0,3,2,3,0,0.07773121745598804,0.2916666666666667,0.20833333333333334,1.3106580910645682,1.0,3.0,0.5,0.5,0.75
29,No,Travel_Frequently,Research & Development,10,3,4,3,1,Research Scientist,2,Divorced,3291,0,14,4,2,2,2,7,1,0.15465512002430867,0.25,0.041666666666666664,2.2075530944512463,7.0,3.5,0.625,0.125,0.25
42,No,Travel_Rarely,Research & Development,29,3,2,1,2,Laboratory Technician,4,Single,4272,4,19,1,0,3,3,1,0,0.09166198501872658,0.25,0.08333333333333333,1.768617191796135,0.2,1.0,0.0,0.0,1.5
29,No,Travel_Rarely,Research & Development,8,1,2,2,2,Manufacturing Director,4,Married,5056,1,15,3,1,2,2,10,1,0.0915308544303797,0.3333333333333333,0.7083333333333334,2.6491323093750556,5.0,5.0,0.6363636363636364,0.18181818181818182,0.18181818181818182
38,No,Travel_Rarely,Human Resources,1,3,3,4,1,Human Resources,3,Married,2844,1,13,4,1,2,4,7,5,0.08791490857946561,0.20833333333333334,0.20833333333333334,1.9000721496116584,3.5,1.1666666666666667,0.75,0.0,0.25
28,No,Travel_Frequently,Research & Development,6,3,3,2,1,Research Scientist,3,Divorced,2703,1,14,4,1,2,3,3,0,0.1302330743618202,0.20833333333333334,0.9166666666666666,1.9029130463455814,1.5,3.0,0.25,0.5,0.5
18,Yes,Non-Travel,Research & Development,8,1,3,3,1,Laboratory Technician,3,Single,1904,1,12,4,0,0,3,0,0,0.06676995798319334,0.25,0.08333333333333333,1.4993574968721914,0.0,0.0,0.0,0.0,0.0
33,Yes,Travel_Rarely,Sales,9,4,1,3,2,Sales Executive,1,Single,8224,0,17,1,0,3,3,5,0,0.05835603112840468,0.2916666666666667,0.9166666666666666,1.1976554058935198,5.0,5.0,0.3333333333333333,0.5,0.5
41,No,Travel_Rarely,Research & Development,12,4,2,3,1,Laboratory Technician,4,Married,4766,3,11,1,1,4,3,1,0,0.09842215694502726,0.20833333333333334,0.625,1.7287626936652885,0.25,1.0,0.0,0.0,2.0
31,Yes,Travel_Frequently,Research & Development,15,3,3,3,1,Laboratory Technician,3,Married,2610,1,12,3,1,5,2,2,2,0.11998084291187743,0.3333333333333333,0.08333333333333333,2.1370535615395134,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.6666666666666667
37,No,Travel_Rarely,Research & Development,25,2,3,2,2,Healthcare Representative,4,Divorced,5731,7,13,3,2,2,3,6,1,0.10758331879253191,0.20833333333333334,0.125,1.3870959212189025,0.75,3.0,0.2857142857142857,0.42857142857142855,0.2857142857142857
27,No,Travel_Rarely,Research & Development,6,3,4,2,1,Research Scientist,3,Married,2539,1,13,3,1,0,3,4,2,0.11781803859787313,0.3333333333333333,0.08333333333333333,2.900687708908635,2.0,1.3333333333333333,0.4,0.4,0.0
34,No,Travel_Rarely,Sales,9,1,2,3,2,Sales Executive,3,Married,5714,1,20,1,0,3,2,6,1,0.1379786489324466,0.3333333333333333,0.08333333333333333,6.325995348179031,3.0,3.0,0.7142857142857143,0.42857142857142855,0.42857142857142855
35,No,Travel_Rarely,Human Resources,8,4,3,3,1,Human Resources,3,Single,4323,1,17,2,0,2,1,5,1,0.16045570205875542,0.3333333333333333,0.0,3.2186052346996243,2.5,2.5,0.6666666666666666,0.6666666666666666,0.3333333333333333
29,Yes,Travel_Rarely,Sales,23,1,4,2,3,Sales Executive,1,Married,7336,1,13,1,1,3,1,11,3,0.13278762268266076,0.2916666666666667,0.041666666666666664,2.659332490069459,5.5,2.75,0.6666666666666666,0.8333333333333334,0.25
40,No,Travel_Frequently,Research & Development,9,4,2,3,3,Research Director,3,Single,13499,9,17,3,0,3,2,18,2,0.13548633232091267,0.2916666666666667,0.08333333333333333,2.2813314829487266,1.8,6.0,0.3684210526315789,0.6842105263157895,0.15789473684210525
42,Yes,Travel_Frequently,Sales,12,3,3,3,4,Sales Executive,1,Single,13758,0,12,2,0,2,2,21,13,0.07448902456752433,0.2916666666666667,0.7083333333333334,2.8970437535329645,21.0,1.5,0.4090909090909091,0.6363636363636364,0.09090909090909091
42,No,Travel_Rarely,Sales,4,4,2,3,2,Sales Executive,1,Single,5155,7,13,4,0,3,4,6,1,0.1452143549951503,0.25,0.041666666666666664,2.2288492115868306,0.75,3.0,0.5714285714285714,0.7142857142857143,0.42857142857142855
35,No,Travel_Rarely,Research & Development,1,4,4,2,1,Laboratory Technician,3,Married,2258,6,12,2,1,2,3,8,1,0.13400354295837022,0.3333333333333333,0.08333333333333333,2.309670760542179,1.1428571428571428,4.0,0.0,0.7777777777777778,0.2222222222222222
24,No,Travel_Rarely,Research & Development,24,3,4,3,1,Laboratory Technician,2,Single,3597,8,22,4,0,2,3,4,1,0.13816791770920206,0.3333333333333333,0.08333333333333333,4.045715398754767,0.4444444444444444,2.0,0.6,0.4,0.4
28,Yes,Travel_Rarely,Research & Development,12,1,3,3,1,Laboratory Technician,4,Married,2515,1,11,4,0,4,2,1,0,0.09383300198807148,0.25,0.875,1.0413157597255882,0.5,1.0,0.5,0.0,2.0
26,No,Travel_Rarely,Research & Development,3,4,1,4,1,Laboratory Technician,4,Married,4420,1,22,2,1,2,3,8,0,0.08362895927601817,0.32,0.04,5.9307278142807425,4.0,8.0,0.7777777777777778,0.7777777777777778,0.2222222222222222
30,No,Travel_Rarely,Sales,10,3,3,2,2,Sales Executive,3,Married,6578,1,18,1,1,3,3,10,1,0.10739738522347218,0.2916666666666667,0.08333333333333333,2.6302739955792065,5.0,5.0,0.2727272727272727,0.36363636363636365,0.2727272727272727
40,No,Travel_Frequently,Research & Development,26,2,3,2,2,Research Scientist,4,Married,4422,3,13,4,1,3,1,1,0,0.10171641791044775,0.2916666666666667,0.625,2.0878308868829283,0.25,1.0,0.5,0.0,1.5
35,No,Travel_Rarely,Research & Development,2,3,3,2,3,Manufacturing Director,2,Divorced,10274,2,18,2,1,2,4,7,6,0.05015281292583224,0.3333333333333333,0.25,2.3718709865025325,2.3333333333333335,1.0,0.875,0.5,0.25
34,No,Travel_Frequently,Research & Development,1,3,4,2,2,Healthcare Representative,1,Single,5343,0,20,3,0,3,3,13,4,0.07295901179112853,0.3333333333333333,0.08333333333333333,4.836561031791566,13.0,2.6,0.6428571428571429,0.6428571428571429,0.21428571428571427
35,No,Travel_Frequently,Research & Development,4,4,4,2,1,Laboratory Technician,4,Married,2376,1,13,2,1,2,4,2,2,0.16271885521885518,0.3333333333333333,0.0,3.308878582060764,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
43,Yes,Travel_Rarely,Sales,9,3,1,1,2,Sales Executive,3,Single,5346,8,13,2,0,2,2,4,1,0.09931163486719044,0.25,0.125,1.1821436804148096,0.4444444444444444,2.0,0.6,0.6,0.4
32,No,Non-Travel,Sales,2,1,3,3,1,Sales Representative,1,Divorced,2827,1,12,3,3,3,3,1,0,0.08165192783869824,0.2916666666666667,0.125,1.436575390840209,0.5,1.0,0.0,0.0,1.5
56,No,Travel_Rarely,Research & Development,4,4,4,3,5,Manager,1,Divorced,19943,4,13,4,1,2,3,5,4,0.0692137592137593,0.25,0.125,2.2876398264638507,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
29,No,Travel_Rarely,Research & Development,6,1,2,3,1,Laboratory Technician,4,Married,3131,1,13,1,1,5,3,10,0,0.11167678058128389,0.125,0.08333333333333333,1.0958121293363414,5.0,10.0,0.7272727272727273,0.7272727272727273,0.45454545454545453
19,No,Travel_Rarely,Research & Development,9,2,3,3,1,Research Scientist,1,Single,2552,1,25,3,0,4,3,1,0,0.17788401253918495,0.3333333333333333,0.041666666666666664,5.032068592200209,0.5,1.0,0.5,0.0,2.0
45,No,Travel_Rarely,Research & Development,7,3,1,3,1,Research Scientist,3,Married,4477,4,19,3,1,2,2,3,0,0.1775541657359839,0.25,0.6666666666666666,1.6470791802097147,0.6,3.0,0.5,0.5,0.5
37,No,Travel_Rarely,Research & Development,1,3,4,2,2,Manufacturing Director,4,Married,6474,1,13,2,1,2,2,14,3,0.09577849860982386,0.2916666666666667,0.16666666666666666,1.5148529747930222,7.0,3.5,0.5333333333333333,0.7333333333333333,0.13333333333333333
20,No,Travel_Rarely,Research & Development,3,3,1,2,1,Laboratory Technician,3,Single,3033,1,12,1,0,2,2,2,1,0.12023738872403555,0.3333333333333333,0.125,2.2095263153445597,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666
